id,url,title,description,priceText,price,perNight,nights,rating,reviews,bedrooms,beds,bathrooms,guests,roomType,latitude,longitude,checkIn,checkOut,accuracyRating,cleanlinessRating,communicationRating,locationRating,valueRating,guestRating,debug,ratingBucket,valueScore
1277756162739223375,https://www.airbnb.com/rooms/1277756162739223375?search_mode=regular_search&adults=1&check_in=2026-07-11&check_out=2026-07-16&children=0&infants=0&pets=0&source_impression_id=p3_1783637782_P3-SxL25TbSPii5C&previous_page_section_name=1000&federated_search_id=6e53d360-9e9d-4a5c-bbfc-c4c782d4ac6d,Condo in El Tesoro,[C] Poblado Heights|24th FL Panoramic View|AC 2BR,$933,933,186.6,5,4.98,83,2,2,2,4,Entire home/apt,6.2065,-75.5547,2026-07-11,2026-07-16,4.96,4.99,5,4.94,4.92,4.967142857142856,,4.9,0.02668810289389068
929890723917936957,https://www.airbnb.com/rooms/929890723917936957?search_mode=regular_search&adults=1&check_in=2026-07-12&check_out=2026-07-17&children=0&infants=0&pets=0&source_impression_id=p3_1783637786_P3Rot0LPdshbsYwA&previous_page_section_name=1000&federated_search_id=b6596bd2-7a90-49f7-affa-a7a7728342b9,Apartment in Medellín,Amazing 5BED/4BATH Stunning Views | Near Provenza,$675,675,135,5,4.98,194,2,4,3,9,Entire home/apt,6.2133,-75.5647,2026-07-12,2026-07-17,4.94,4.94,4.96,4.97,4.95,4.954285714285715,,4.9,0.036888888888888895
845534672856100108,https://www.airbnb.com/rooms/845534672856100108?search_mode=regular_search&adults=1&check_in=2026-07-11&check_out=2026-07-16&children=0&infants=0&pets=0&source_impression_id=p3_1783637786_P3AE2BSAURO3OIjg&previous_page_section_name=1000&federated_search_id=b6596bd2-7a90-49f7-affa-a7a7728342b9,Place to stay in Medellín,Double Room with Balconies Jacuzzi Pool Laureles,$372,372,74.4,5,4.79,426,1,1,1,2,Private room,6.24024,-75.58872,2026-07-11,2026-07-16,4.83,4.93,4.81,4.72,4.74,4.811428571428571,,4.7,0.06438172043010752
1234329449891515771,https://www.airbnb.com/rooms/1234329449891515771?search_mode=regular_search&adults=1&check_in=2026-07-13&check_out=2026-07-18&children=0&infants=0&pets=0&source_impression_id=p3_1783637786_P37hu1Zapw_iU-C1&previous_page_section_name=1000&federated_search_id=b6596bd2-7a90-49f7-affa-a7a7728342b9,Cabin in Sabaneta,eDeensabaneta Ibiza cabin,$409,409,81.8,5,4.95,158,1,2,1,6,Entire home/apt,6.133,-75.6184,2026-07-13,2026-07-18,4.95,4.93,4.95,4.87,4.83,4.917142857142857,,4.9,0.06051344743276284
796651309623239811,https://www.airbnb.com/rooms/796651309623239811?search_mode=regular_search&adults=1&check_in=2026-09-14&check_out=2026-09-19&children=0&infants=0&pets=0&source_impression_id=p3_1783637786_P3SsPFDE-fSs8BcK&previous_page_section_name=1000&federated_search_id=b6596bd2-7a90-49f7-affa-a7a7728342b9,Condo in Medellín,Luxury · High Rise • Panoramic Views · El Poblado,$848,848,169.6,5,5,50,3,3,2,5,Entire home/apt,6.21677,-75.55515,2026-09-14,2026-09-19,4.98,4.98,4.96,4.92,4.98,4.968571428571429,,5.0,0.0294811320754717
1705207113059447141,https://www.airbnb.com/rooms/1705207113059447141?search_mode=regular_search&adults=1&check_in=2026-08-20&check_out=2026-08-25&children=0&infants=0&pets=0&source_impression_id=p3_1783637786_P3TtZLtXrasUJgQn&previous_page_section_name=1000&federated_search_id=b6596bd2-7a90-49f7-affa-a7a7728342b9,Apartment in Medellín,"Top Located 3BR Laureles Ap | View, AC, Fast WIFI",$856,856,171.2,5,5,5,3,3,3,6,Entire home/apt,6.24153,-75.59709,2026-08-20,2026-08-25,5,5,5,5,5,5,,5.0,0.029205607476635517
1406035582439322294,https://www.airbnb.com/rooms/1406035582439322294?search_mode=regular_search&adults=1&check_in=2026-08-01&check_out=2026-08-06&children=0&infants=0&pets=0&source_impression_id=p3_1783637786_P3e4LM22n12fdl3L&previous_page_section_name=1000&federated_search_id=b6596bd2-7a90-49f7-affa-a7a7728342b9,Apartment in Medellín,"Manila Chic, fast Wi-Fi, Poblado Park parking",$1154,1154,230.8,5,4.98,61,2,3,2,6,Entire home/apt,6.2153,-75.5708,2026-08-01,2026-08-06,4.95,4.97,4.89,4.95,4.95,4.937142857142858,,4.9,0.021577123050259966
1545201861083087598,https://www.airbnb.com/rooms/1545201861083087598?search_mode=regular_search&adults=1&check_in=2026-08-29&check_out=2026-09-03&children=0&infants=0&pets=0&source_impression_id=p3_1783637786_P3XLJM8Xiio5EFl-&previous_page_section_name=1000&federated_search_id=b6596bd2-7a90-49f7-affa-a7a7728342b9,Apartment in Medellín,"Skyline Stay | 4BR, Pool, Gym & AC, Near Provenza",$1059,1059,211.8,5,5,3,4,5,2,8,Entire home/apt,6.2242,-75.5619,2026-08-29,2026-09-03,5,5,5,5,5,5,,5.0,0.02360717658168083
558619235924227308,https://www.airbnb.com/rooms/558619235924227308?search_mode=regular_search&adults=1&check_in=2026-07-12&check_out=2026-07-17&children=0&infants=0&pets=0&source_impression_id=p3_1783637786_P3xcehHj6lz_Zg44&previous_page_section_name=1000&federated_search_id=b6596bd2-7a90-49f7-affa-a7a7728342b9,Apartment in Medellín,Private room at the heart of Provenza - fast wifi,$245,245,49,5,4.6,189,1,1,1,2,Entire home/apt,6.2079,-75.56527,2026-07-12,2026-07-17,4.66,4.49,4.7,4.77,4.54,4.642857142857143,,below,0.09387755102040815
25935247,https://www.airbnb.com/rooms/25935247?search_mode=regular_search&adults=1&check_in=2026-07-13&check_out=2026-07-18&children=0&infants=0&pets=0&source_impression_id=p3_1783637786_P3bIXjKdqaEKvVbO&previous_page_section_name=1000&federated_search_id=b6596bd2-7a90-49f7-affa-a7a7728342b9,Apartment in Medellín,Medellín with Style 202 - El Poblado / Provence,$525,525,105,5,4.98,63,2,2,2,4,Entire home/apt,6.20329,-75.5648,2026-07-13,2026-07-18,4.98,4.97,4.94,4.95,4.94,4.950000000000001,,4.9,0.04742857142857143
741277202292667091,https://www.airbnb.com/rooms/741277202292667091?search_mode=regular_search&adults=1&check_in=2026-07-09&check_out=2026-07-14&children=0&infants=0&pets=0&source_impression_id=p3_1783637786_P3cdCjR23xIPm3iz&previous_page_section_name=1000&federated_search_id=b6596bd2-7a90-49f7-affa-a7a7728342b9,Apartment in Medellín,AC/Big Balcony with an amazing view/El Poblado602,$266,266,53.2,5,4.84,113,1,1,1,3,Entire home/apt,6.20063,-75.56406,2026-07-09,2026-07-14,4.84,4.87,4.88,4.89,4.8,4.855714285714286,,4.8,0.09097744360902255
1491585492939402439,https://www.airbnb.com/rooms/1491585492939402439?search_mode=regular_search&adults=1&check_in=2026-07-12&check_out=2026-07-17&children=0&infants=0&pets=0&source_impression_id=p3_1783637786_P3Nc423g7L8UTXQR&previous_page_section_name=1000&federated_search_id=b6596bd2-7a90-49f7-affa-a7a7728342b9,Home in Medellín,Luxury House/Pool & jacuzzi heated/BBQ/Gardens,$2501,2501,500.2,5,4.93,27,7,8,8,,Entire home/apt,6.21577,-75.56047,2026-07-12,2026-07-17,4.89,4.89,5,4.96,4.81,4.92,,4.9,0.009856057576969212
1487675418418690640,https://www.airbnb.com/rooms/1487675418418690640?search_mode=regular_search&adults=1&check_in=2026-07-13&check_out=2026-07-18&children=0&infants=0&pets=0&source_impression_id=p3_1783637786_P3C5pH9isfixejeE&previous_page_section_name=1000&federated_search_id=b6596bd2-7a90-49f7-affa-a7a7728342b9,Villa in Medellín,Luxe Villa with a Private Nightclub,$5125,5125,1025,5,5,25,8,15,8,,Entire home/apt,6.1804,-75.5561,2026-07-13,2026-07-18,5,5,5,5,5,5,,5.0,0.004878048780487805
1614013203793803843,https://www.airbnb.com/rooms/1614013203793803843?search_mode=regular_search&adults=1&check_in=2026-07-20&check_out=2026-07-25&children=0&infants=0&pets=0&source_impression_id=p3_1783637786_P3-quUjLnJY4YETL&previous_page_section_name=1000&federated_search_id=b6596bd2-7a90-49f7-affa-a7a7728342b9,Apartment in Medellín,Premium City View•10Mn Provenza•AC•Secure&Cozy•3BR,$1386,1386,277.2,5,5,18,3,4,2,7,Entire home/apt,6.2263,-75.56185,2026-07-20,2026-07-25,5,5,4.94,5,5,4.991428571428571,,5.0,0.01803751803751804
1461683867195669348,https://www.airbnb.com/rooms/1461683867195669348?search_mode=regular_search&adults=1&check_in=2026-08-07&check_out=2026-08-12&children=0&infants=0&pets=0&source_impression_id=p3_1783637786_P3mwmr8Xq64LMm_A&previous_page_section_name=1000&federated_search_id=b6596bd2-7a90-49f7-affa-a7a7728342b9,Apartment in Medellín,3BR & Balcony - Serene 502B,$1527,1527,305.4,5,5,33,3,3,3,6,Entire home/apt,6.20976,-75.55923,2026-08-07,2026-08-12,5,4.94,4.94,5,4.94,4.961428571428572,,5.0,0.016371971185330715
1402462091773149293,https://www.airbnb.com/rooms/1402462091773149293?search_mode=regular_search&adults=1&check_in=2026-08-29&check_out=2026-09-03&children=0&infants=0&pets=0&source_impression_id=p3_1783637786_P3WPBxDdiXw0lZZn&previous_page_section_name=1000&federated_search_id=b6596bd2-7a90-49f7-affa-a7a7728342b9,Apartment in Medellín,Luxury 3BR | Panoramic View · Fast WiFi · Poblado,$743,743,148.6,5,4.92,48,3,3,2,5,Entire home/apt,6.225387219907079,-75.5610981193473,2026-08-29,2026-09-03,4.9,4.85,4.96,4.94,4.9,4.915714285714286,,4.9,0.033109017496635265
1574817552847131113,https://www.airbnb.com/rooms/1574817552847131113?search_mode=regular_search&adults=1&check_in=2026-08-04&check_out=2026-08-09&children=0&infants=0&pets=0&source_impression_id=p3_1783637786_P3Filc3IvrZ2y7Ke&previous_page_section_name=1000&federated_search_id=b6596bd2-7a90-49f7-affa-a7a7728342b9,Villa in Medellín,Security 24/7 Mansion Pool-Jacuzzi-10 min provenza,$6012,6012,1202.4,5,5,24,7,13,7,,Entire home/apt,6.164755492674333,-75.56144596323293,2026-08-04,2026-08-09,5,5,5,4.96,5,4.988571428571428,,5.0,0.0041583499667332
1436237476551941534,https://www.airbnb.com/rooms/1436237476551941534?search_mode=regular_search&adults=1&check_in=2026-07-09&check_out=2026-07-14&children=0&infants=0&pets=0&source_impression_id=p3_1783637786_P38HGkA83koTZb9c&previous_page_section_name=1000&federated_search_id=b6596bd2-7a90-49f7-affa-a7a7728342b9,Apartment in Medellín,Bright Poblado Studio | 500 Mbps | Remote Work,$337,337,67.4,5,4.9,21,1,2,1,3,Entire home/apt,6.2034,-75.5594,2026-07-09,2026-07-14,4.86,5,4.95,4.71,4.76,4.868571428571428,,4.9,0.07270029673590504
1695183190895548221,https://www.airbnb.com/rooms/1695183190895548221?search_mode=regular_search&adults=1&check_in=2026-07-09&check_out=2026-07-14&children=0&infants=0&pets=0&source_impression_id=p3_1783637786_P3CQQ_urwVNp-LXN&previous_page_section_name=1000&federated_search_id=b6596bd2-7a90-49f7-affa-a7a7728342b9,Hotel room in Envigado,Elegant Duplex w/ Nature View | Private Jacuzzi,$592,592,118.4,5,0,0,2,2,2,4,Entire home/apt,6.195,-75.5475,2026-07-09,2026-07-14,5,5,5,5,5,5,,unknown,0
1713454034913244777,https://www.airbnb.com/rooms/1713454034913244777?search_mode=regular_search&adults=1&check_in=2026-07-12&check_out=2026-07-17&children=0&infants=0&pets=0&source_impression_id=p3_1783637791_P3MrMr6s6PaxlE0I&previous_page_section_name=1000&federated_search_id=5d235534-b7c0-4e6a-9aad-a0c45eb3d07b,Apartment in Medellín,Bright & Peaceful 1 BR W/Balcony+Gym in El Poblado,$423,423,84.6,5,0,0,1,2,1,4,Entire home/apt,6.1905,-75.5627,2026-07-12,2026-07-17,5,5,5,5,5,4.857142857142857,,unknown,0
916004320981063762,https://www.airbnb.com/rooms/916004320981063762?search_mode=regular_search&adults=1&check_in=2026-07-11&check_out=2026-07-16&children=0&infants=0&pets=0&source_impression_id=p3_1783637791_P36ZrJFzUt2EpenK&previous_page_section_name=1000&federated_search_id=5d235534-b7c0-4e6a-9aad-a0c45eb3d07b,Villa in Medellín,Hilltop Villa Breathtaking View Medellin & Jacuzzi,$3081,3081,616.2,5,4.98,93,5,6,5,12,Entire home/apt,6.199,-75.5465,2026-07-11,2026-07-16,4.97,4.95,4.98,4.86,4.91,4.932857142857143,,4.9,0.008081791626095423
1705792018395617047,https://www.airbnb.com/rooms/1705792018395617047?search_mode=regular_search&adults=1&check_in=2026-08-02&check_out=2026-08-07&children=0&infants=0&pets=0&source_impression_id=p3_1783637791_P3bAhT4PZHDiHTeh&previous_page_section_name=1000&federated_search_id=5d235534-b7c0-4e6a-9aad-a0c45eb3d07b,Apartment in Medellín,"Luxury in El Poblado | View, A/C, Gym, 24-Hour Concierge",$681,681,136.2,5,0,0,2,2,2,4,Entire home/apt,6.190981495579623,-75.5619585475741,2026-08-02,2026-08-07,5,5,5,5,5,5,,unknown,0
1687057665135793137,https://www.airbnb.com/rooms/1687057665135793137?search_mode=regular_search&adults=1&check_in=2026-07-21&check_out=2026-07-26&children=0&infants=0&pets=0&source_impression_id=p3_1783637791_P3MbzfK42D4citzV&previous_page_section_name=1000&federated_search_id=5d235534-b7c0-4e6a-9aad-a0c45eb3d07b,Condo in Manila,[C] Poblado Manila|12th Floor View|AC|Gym|Sauna,$912,912,182.4,5,0,0,1,1,2,2,Entire home/apt,6.2154,-75.5708,2026-07-21,2026-07-26,5,5,5,5,5,5,,unknown,0
637133549619127630,https://www.airbnb.com/rooms/637133549619127630?search_mode=regular_search&adults=1&check_in=2026-07-26&check_out=2026-07-31&children=0&infants=0&pets=0&source_impression_id=p3_1783637791_P39YzWu9ctshFAv6&previous_page_section_name=1000&federated_search_id=5d235534-b7c0-4e6a-9aad-a0c45eb3d07b,Condo in Medellín,Stunning Condo Close to Provenza W/AC & Security,$799,799,159.8,5,4.94,186,2,2,2,6,Entire home/apt,6.2136,-75.5649,2026-07-26,2026-07-31,4.93,4.95,4.94,4.94,4.86,4.925714285714286,,4.9,0.030913642052565707
661126863428424955,https://www.airbnb.com/rooms/661126863428424955?search_mode=regular_search&adults=1&check_in=2026-07-11&check_out=2026-07-16&children=0&infants=0&pets=0&source_impression_id=p3_1783637791_P3QuwVPh2_bKieES&previous_page_section_name=1000&federated_search_id=5d235534-b7c0-4e6a-9aad-a0c45eb3d07b,Vacation home in Medellín,Private Jacuzzi & A/C · Poblado · Prime Location,$635,635,127,5,4.76,208,2,4,1,6,Entire home/apt,6.2128,-75.5615,2026-07-11,2026-07-16,4.77,4.8,4.84,4.86,4.68,4.8028571428571425,,4.7,0.03748031496062992
1050000318146566050,https://www.airbnb.com/rooms/1050000318146566050?search_mode=regular_search&adults=1&check_in=2026-07-15&check_out=2026-07-20&children=0&infants=0&pets=0&source_impression_id=p3_1783637791_P3K0SDk2h4e9iArS&previous_page_section_name=1000&federated_search_id=5d235534-b7c0-4e6a-9aad-a0c45eb3d07b,Apartment in Medellín,Morph 702 - Luxury Apartment with View and A/C,$1583,1583,316.6,5,4.94,107,3,3,3,6,Entire home/apt,6.2026,-75.5677,2026-07-15,2026-07-20,4.96,4.98,4.87,4.95,4.91,4.937142857142858,,4.9,0.01560328490208465
668866383301246691,https://www.airbnb.com/rooms/668866383301246691?search_mode=regular_search&adults=1&check_in=2026-07-15&check_out=2026-07-20&children=0&infants=0&pets=0&source_impression_id=p3_1783637791_P3BrKw35zrW9WaKN&previous_page_section_name=1000&federated_search_id=5d235534-b7c0-4e6a-9aad-a0c45eb3d07b,Loft in El Poblado,Loft in Provenza | King Bed 2X2 | Kitchen | A/C | Wi-Fi,$362,362,72.4,5,4.56,57,1,1,1,2,Entire home/apt,6.20647145787967,-75.56551906716405,2026-07-15,2026-07-20,4.6,4.67,4.63,4.89,4.51,4.6571428571428575,,below,0.06298342541436464
1488555859470289006,https://www.airbnb.com/rooms/1488555859470289006?search_mode=regular_search&adults=1&check_in=2026-08-28&check_out=2026-09-02&children=0&infants=0&pets=0&source_impression_id=p3_1783637791_P30FqZYGBAME3m1Z&previous_page_section_name=1000&federated_search_id=5d235534-b7c0-4e6a-9aad-a0c45eb3d07b,Apartment in Medellín,Luxury apt/10mn Provence/views/pool/Gym/parking/,$1137,1137,227.4,5,4.9,48,3,4,2,6,Entire home/apt,6.2257,-75.5616,2026-08-28,2026-09-02,4.9,4.92,4.94,4.96,4.88,4.904285714285714,,4.9,0.02154793315743184
9852668,https://www.airbnb.com/rooms/9852668?search_mode=regular_search&adults=1&check_in=2026-07-14&check_out=2026-07-19&children=0&infants=0&pets=0&source_impression_id=p3_1783637791_P3EgeExV2ayltaIV&previous_page_section_name=1000&federated_search_id=5d235534-b7c0-4e6a-9aad-a0c45eb3d07b,Apartment in Medellín,"➪Luxury 2 bedrooms :802 Energy Living, AC ★ VIEW★",$955,955,191,5,4.84,251,2,2,2,3,Entire home/apt,6.2126,-75.5593,2026-07-14,2026-07-19,4.86,4.87,4.88,4.94,4.69,4.851428571428571,,4.8,0.025340314136125655
1168117186012474966,https://www.airbnb.com/rooms/1168117186012474966?search_mode=regular_search&adults=1&check_in=2026-07-11&check_out=2026-07-16&children=0&infants=0&pets=0&source_impression_id=p3_1783637791_P3ovpL9phJ20Jb_e&previous_page_section_name=1000&federated_search_id=5d235534-b7c0-4e6a-9aad-a0c45eb3d07b,Loft in Medellín,Poblado Loft•Top Location•A/C•Common Hot Tub•316,$248,248,49.6,5,4.86,124,1,1,1,2,Entire home/apt,6.1992,-75.5654,2026-07-11,2026-07-16,4.83,4.88,4.9,4.86,4.85,4.871428571428572,,4.8,0.09798387096774194
53479189,https://www.airbnb.com/rooms/53479189?search_mode=regular_search&adults=1&check_in=2026-07-09&check_out=2026-07-14&children=0&infants=0&pets=0&source_impression_id=p3_1783637791_P38TLN4I4HcijJe7&previous_page_section_name=1000&federated_search_id=5d235534-b7c0-4e6a-9aad-a0c45eb3d07b,Apartment in Medellín,Private Jacuzzi · King Bed · Terrace · El Poblado,$529,529,105.8,5,4.94,191,1,2,1,3,Entire home/apt,6.19726,-75.57743,2026-07-09,2026-07-14,4.95,4.96,4.92,4.91,4.87,4.924285714285714,,4.9,0.046691871455576565
1698206383854339050,https://www.airbnb.com/rooms/1698206383854339050?search_mode=regular_search&adults=1&check_in=2026-07-12&check_out=2026-07-17&children=0&infants=0&pets=0&source_impression_id=p3_1783637791_P3Zx_jhVBHxDvRl5&previous_page_section_name=1000&federated_search_id=5d235534-b7c0-4e6a-9aad-a0c45eb3d07b,Apartment in Medellín,Stylish Apartment with Breathtaking Mountain View,$430,430,86,5,5,3,1,1,1,2,Entire home/apt,6.191175695447877,-75.56383864833485,2026-07-12,2026-07-17,5,5,5,5,5,5,,5.0,0.05813953488372093
1131913007910052427,https://www.airbnb.com/rooms/1131913007910052427?search_mode=regular_search&adults=1&check_in=2026-07-11&check_out=2026-07-16&children=0&infants=0&pets=0&source_impression_id=p3_1783637791_P33kl9WWITN6hyHb&previous_page_section_name=1000&federated_search_id=5d235534-b7c0-4e6a-9aad-a0c45eb3d07b,Loft in Medellín,Loft 15 mins walk to Provenza•Poblado•308,$252,252,50.4,5,4.84,180,1,1,1,2,Entire home/apt,6.1992,-75.5654,2026-07-11,2026-07-16,4.89,4.89,4.94,4.88,4.86,4.890000000000001,,4.8,0.09603174603174604
1401696438255035330,https://www.airbnb.com/rooms/1401696438255035330?search_mode=regular_search&adults=1&check_in=2026-08-07&check_out=2026-08-12&children=0&infants=0&pets=0&source_impression_id=p3_1783637791_P3EYziJgjpwCHD0z&previous_page_section_name=1000&federated_search_id=5d235534-b7c0-4e6a-9aad-a0c45eb3d07b,Apartment in Medellín,Luxury 3BR· 6 Guests· Panoramic View· Pool·Poblado,$847,847,169.4,5,4.93,56,3,3,2,6,Entire home/apt,6.22392,-75.56146,2026-08-07,2026-08-12,4.95,4.89,4.91,4.95,4.93,4.92,,4.9,0.029102715466351826
53732475,https://www.airbnb.com/rooms/53732475?search_mode=regular_search&adults=1&check_in=2026-07-13&check_out=2026-07-18&children=0&infants=0&pets=0&source_impression_id=p3_1783637791_P38ZSLswgmB5ZvGZ&previous_page_section_name=1000&federated_search_id=5d235534-b7c0-4e6a-9aad-a0c45eb3d07b,Loft in Medellín,"Nature, Views, 200Mb WiFi, Poblado, Pool, AC Suite",$359,359,71.8,5,4.86,353,1,2,1,3,Entire home/apt,6.1978,-75.57,2026-07-13,2026-07-18,4.89,4.9,4.89,4.86,4.85,4.884285714285714,,4.8,0.06768802228412257
1475318654752183832,https://www.airbnb.com/rooms/1475318654752183832?search_mode=regular_search&adults=1&check_in=2026-08-28&check_out=2026-09-02&children=0&infants=0&pets=0&source_impression_id=p3_1783637791_P3SoOStc9N92nMJb&previous_page_section_name=1000&federated_search_id=5d235534-b7c0-4e6a-9aad-a0c45eb3d07b,Apartment in Manila,Poblado Manila [2-Bedroom Apartment with A/C] 4 people - beautiful,$605,605,121,5,4.95,42,2,2,2,4,Entire home/apt,6.21589965938563,-75.57141558328259,2026-08-28,2026-09-02,4.98,4.98,4.98,4.98,4.88,4.961428571428572,,4.9,0.04090909090909091
39869806,https://www.airbnb.com/rooms/39869806?search_mode=regular_search&adults=1&check_in=2026-07-26&check_out=2026-07-31&children=0&infants=0&pets=0&source_impression_id=p3_1783637791_P3xYOrXJXHcgH5QZ&previous_page_section_name=1000&federated_search_id=5d235534-b7c0-4e6a-9aad-a0c45eb3d07b,Apartment in El Poblado,Modern 1BR Loft in the middle of Provenza,$690,690,138,5,4.91,255,1,1,1,2,Entire home/apt,6.2076,-75.5667,2026-07-26,2026-07-31,4.96,4.94,4.94,4.93,4.85,4.925714285714286,,4.9,0.035579710144927536
1401696438255035330,https://www.airbnb.com/rooms/1401696438255035330?search_mode=regular_search&adults=1&check_in=2026-08-07&check_out=2026-08-12&children=0&infants=0&pets=0&source_impression_id=p3_1783637796_P3_mWWcv01zWTOK-&previous_page_section_name=1000&federated_search_id=ce4d091a-4196-4253-98e3-6bc00db8bd95,Apartment in Medellín,Luxury 3BR· 6 Guests· Panoramic View· Pool·Poblado,$847,847,169.4,5,4.93,56,3,3,2,6,Entire home/apt,6.22392,-75.56146,2026-08-07,2026-08-12,4.95,4.89,4.91,4.95,4.93,4.92,,4.9,0.029102715466351826
1475318654752183832,https://www.airbnb.com/rooms/1475318654752183832?search_mode=regular_search&adults=1&check_in=2026-08-28&check_out=2026-09-02&children=0&infants=0&pets=0&source_impression_id=p3_1783637796_P31NoaKYRsTBd6KC&previous_page_section_name=1000&federated_search_id=ce4d091a-4196-4253-98e3-6bc00db8bd95,Apartment in Manila,Poblado Manila [2-Bedroom Apartment with A/C] 4 people - beautiful,$605,605,121,5,4.95,42,2,2,2,4,Entire home/apt,6.21589965938563,-75.57141558328259,2026-08-28,2026-09-02,4.98,4.98,4.98,4.98,4.88,4.961428571428572,,4.9,0.04090909090909091
39869806,https://www.airbnb.com/rooms/39869806?search_mode=regular_search&adults=1&check_in=2026-07-26&check_out=2026-07-31&children=0&infants=0&pets=0&source_impression_id=p3_1783637796_P3_dgbEciXSBMjzM&previous_page_section_name=1000&federated_search_id=ce4d091a-4196-4253-98e3-6bc00db8bd95,Apartment in El Poblado,Modern 1BR Loft in the middle of Provenza,$690,690,138,5,4.91,255,1,1,1,2,Entire home/apt,6.2076,-75.5667,2026-07-26,2026-07-31,4.96,4.94,4.94,4.93,4.85,4.925714285714286,,4.9,0.035579710144927536
1688025843602113016,https://www.airbnb.com/rooms/1688025843602113016?search_mode=regular_search&adults=1&check_in=2026-07-29&check_out=2026-08-03&children=0&infants=0&pets=0&source_impression_id=p3_1783637796_P3PLaouEVcV5THjI&previous_page_section_name=1000&federated_search_id=ce4d091a-4196-4253-98e3-6bc00db8bd95,Apartment in Medellín,Spacious apartment in El Poblado near Provenza,$771,771,154.2,5,5,4,3,3,3,6,Entire home/apt,6.211807611485431,-75.55934017756658,2026-07-29,2026-08-03,5,4.75,5,5,5,4.928571428571429,,5.0,0.0324254215304799
45955072,https://www.airbnb.com/rooms/45955072?search_mode=regular_search&adults=1&check_in=2026-07-09&check_out=2026-07-14&children=0&infants=0&pets=0&source_impression_id=p3_1783637796_P3wkl6gcQvyuW3Re&previous_page_section_name=1000&federated_search_id=ce4d091a-4196-4253-98e3-6bc00db8bd95,Loft in Medellín,●Pool ♥ of Poblado ●100Mb WiFi ●Nature ●Priv Patio,$274,274,54.8,5,4.74,346,1,1,1,2,Entire home/apt,6.198,-75.5702,2026-07-09,2026-07-14,4.76,4.77,4.82,4.87,4.77,4.801428571428572,,4.7,0.08649635036496352
1724293707910491431,https://www.airbnb.com/rooms/1724293707910491431?search_mode=regular_search&adults=1&check_in=2026-07-16&check_out=2026-07-21&children=0&infants=0&pets=0&source_impression_id=p3_1783637796_P3QZkMyra_hzdXKi&previous_page_section_name=1000&federated_search_id=ce4d091a-4196-4253-98e3-6bc00db8bd95,Apartment in El Poblado,"Luxury Suite, Private Jacuzzi · Heart of Provenza",$622,622,124.4,5,0,0,1,1,1,2,Entire home/apt,6.2092,-75.5657,2026-07-16,2026-07-21,0,0,0,0,0,0,,unknown,0
1195616686371836941,https://www.airbnb.com/rooms/1195616686371836941?search_mode=regular_search&adults=1&check_in=2026-07-19&check_out=2026-07-24&children=0&infants=0&pets=0&source_impression_id=p3_1783637796_P3lVdkC9rIYsXXpH&previous_page_section_name=1000&federated_search_id=ce4d091a-4196-4253-98e3-6bc00db8bd95,Apartment in El Poblado,Quality Home Hotel 10,$1005,1005,201,5,4.82,83,3,3,3,6,Entire home/apt,6.2088,-75.5654,2026-07-19,2026-07-24,4.89,4.82,4.83,4.94,4.8,4.831428571428572,,4.8,0.023980099502487563
1344191385800445579,https://www.airbnb.com/rooms/1344191385800445579?search_mode=regular_search&adults=1&check_in=2026-07-21&check_out=2026-07-26&children=0&infants=0&pets=0&source_impression_id=p3_1783637796_P3FVmHl79zch4FuQ&previous_page_section_name=1000&federated_search_id=ce4d091a-4196-4253-98e3-6bc00db8bd95,Home in Medellín,Loft with Jacuzzi and Private Rooftop + A/C,$675,675,135,5,4.95,42,3,3,2,6,Entire home/apt,6.235311111047211,-75.54282719732221,2026-07-21,2026-07-26,4.93,4.98,4.98,4.69,4.93,4.915714285714286,,4.9,0.03666666666666667
1303823840245528643,https://www.airbnb.com/rooms/1303823840245528643?search_mode=regular_search&adults=1&check_in=2026-07-12&check_out=2026-07-17&children=0&infants=0&pets=0&source_impression_id=p3_1783637796_P3LSQvB6RGbgVBpZ&previous_page_section_name=1000&federated_search_id=ce4d091a-4196-4253-98e3-6bc00db8bd95,Apartment in El Poblado,Great Studio,$1128,1128,225.6,5,4.87,71,3,3,3,6,Entire home/apt,6.2089,-75.5652,2026-07-12,2026-07-17,4.94,4.86,4.94,5,4.9,4.909999999999999,,4.8,0.021586879432624113
1100847681766037504,https://www.airbnb.com/rooms/1100847681766037504?search_mode=regular_search&adults=1&check_in=2026-07-12&check_out=2026-07-17&children=0&infants=0&pets=0&source_impression_id=p3_1783637796_P35SXVQjqxLu7dmM&previous_page_section_name=1000&federated_search_id=ce4d091a-4196-4253-98e3-6bc00db8bd95,Villa in Medellín,"Casa Selva Luxury Oasis in Poblado, Medellin",$2759,2759,551.8,5,4.86,83,6,6,6,12,Entire home/apt,6.2059,-75.5698,2026-07-12,2026-07-17,4.83,4.92,4.88,4.95,4.8,4.884285714285715,,4.8,0.008807538963392534
